Total Profit,Total Wages,Total Surplus Value,Wage Share,Unemployment Rate,Price Index,Total Tax Revenue,Total Unmet Needs,Average Financial Stress,Total Worker Wealth,Average Exploitation Rate,Total Worker Debt,Average Debt per Worker,Workers in Debt,Debt to Income Ratio,Bankrupt Workers,Gini Coefficient,Long-term Unemployed,Long-term Unemployment Rate,Employed Workers,Net Worker Wealth,High Skill Workers,Medium Skill Workers,Low Skill Workers,Firm Owners
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0326851919911941,604890.26755505,525802.5262085362,0.43505787482188796,154197.47379146374,0.9840806691416956,9010085.88468368,6006.723923122453,1165,9.575692676696233,0,0.5755234543763958,0,0.0,1500,-8855888.410892216,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0322647849952884,604890.26755505,525802.5262085362,0.43571223027681677,154197.47379146374,0.9840806691416956,9041499.297130527,6027.666198087018,1165,9.609085764433008,0,0.5755234543763958,0,0.0,1500,-8887301.823339062,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.032029330101445,604890.26755505,525802.5262085362,0.4363680500213234,154197.47379146374,0.9840806691416956,9073029.416410482,6048.6862776069875,1165,9.642602910074666,0,0.5755234543763958,0,0.0,1500,-8918831.942619018,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0325147445103886,604890.26755505,525802.5262085362,0.43702583564104375,154197.47379146374,0.9840806691416956,9104676.69906066,6069.78446604044,1165,9.676244598740817,0,0.5755234543763958,0,0.0,1500,-8950479.225269197,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0326169108783532,604890.26755505,525802.5262085362,0.4376840396049034,154197.47379146374,0.9840806691416956,9136441.603477564,6090.961068985042,1165,9.710011317525623,0,0.5755234543763958,0,0.0,1500,-8982244.1296861,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0331838650530232,604890.26755505,525802.5262085362,0.4383403295167718,154197.47379146374,0.9840806691416956,9168324.589924902,6112.216393283268,1165,9.74390355550609,0,0.5755234543763958,0,0.0,1500,-9014127.116133438,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.03360285471606,604890.26755505,525802.5262085362,0.43899627378950434,154197.47379146374,0.9840806691416956,9200326.120541433,6133.550747027622,1165,9.777921803750388,0,0.5755234543763958,0,0.0,1500,-9046128.64674997,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0338461948002329,604890.26755505,525802.5262085362,0.43965329366720973,154197.47379146374,0.9840806691416956,9232446.659348844,6154.964439565896,1165,9.812066555326213,0,0.5755234543763958,0,0.0,1500,-9078249.18555738,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0336956975704794,604890.26755505,525802.5262085362,0.44031274761237016,154197.47379146374,0.9840806691416956,9264686.672259664,6176.457781506443,1165,9.846338305309187,0,0.5755234543763958,0,0.0,1500,-9110489.1984682,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0348065805520892,604890.26755505,525802.5262085362,0.4409746451257578,154197.47379146374,0.9840806691416956,9297046.627085214,6198.031084723476,1165,9.880737550791284,0,0.5755234543763958,0,0.0,1500,-9142849.15329375,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0350454461073892,604890.26755505,525802.5262085362,0.44163899574676935,154197.47379146374,0.9840806691416956,9329526.993543582,6219.684662362388,1165,9.91526479088931,0,0.5755234543763958,0,0.0,1500,-9175329.519752119,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.034899571657604,604890.26755505,525802.5262085362,0.4423020389505816,154197.47379146374,0.9840806691416956,9362128.243267646,6241.418828845098,1165,9.949920526753392,0,0.5755234543763958,0,0.0,1500,-9207930.769476183,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0354288723681557,604890.26755505,525802.5262085362,0.4429665410538601,154197.47379146374,0.9840806691416956,9394850.84981312,6263.233899875414,1165,9.984705261575533,0,0.5755234543763958,0,0.0,1500,-9240653.376021657,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0358371274224538,604890.26755505,525802.5262085362,0.44363234264849805,154197.47379146374,0.9840806691416956,9427695.288666641,6285.130192444428,1165,10.019619500598184,0,0.5755234543763958,0,0.0,1500,-9273497.814875178,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0365077421731423,604890.26755505,525802.5262085362,0.4443006114120457,154197.47379146374,0.9840806691416956,9460662.037253886,6307.108024835924,1165,10.054663751122865,0,0.5755234543763958,0,0.0,1500,-9306464.563462423,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0369740488158772,604890.26755505,525802.5262085362,0.4449713569765224,154197.47379146374,0.9840806691416956,9493751.574947732,6329.167716631821,1165,10.089838522518816,0,0.5755234543763958,0,0.0,1500,-9339554.101156266,198,305,997,60
1149761.3849159305,26687.315037512057,1592591.543522266,0.016480987753553663,0.0,1.0370895308940065,604890.26755505,525802.5262085362,0.4456435691880431,154197.47379146374,0.9840806691416956,9526964.383076437,6351.309588717624,1165,10.125144326231675,0,0.5755234543763958,0,0.0,1500,-9372766.909284974,198,305,997,60
