,Total Profit,Total Wages,Total Surplus Value,Wage Share,Unemployment Rate,Price Index,Total Tax Revenue,Total Unmet Needs,Average Financial Stress,Total Worker Wealth,Average Exploitation Rate,Total Worker Debt,Average Debt per Worker,Workers in Debt,Debt to Income Ratio,Bankrupt Workers,Total Debt Payments
13,138457.03857416878,349023.89180252864,245808.76044956484,0.5867598062767583,0.5413333333333333,1.0045801280372884,124026.99405069863,41287.94981922044,0.24858690814968085,1149258.6132813736,0.36730444545796453,4264185.255318267,2842.790170212178,1229,0.06093886977935678,16,81572.99699870218
14,143812.9600564233,347698.52147946047,245585.70273496746,0.5860572509573312,0.5426666666666666,1.0053932226080953,124893.27641991762,62862.50263248885,0.25128796282923616,1260848.072818135,0.3678037957842445,4556397.02299233,3037.59801532822,1220,0.060815340939551085,27,87068.50329647111
15,142072.99091376193,348421.50714303495,245868.99533614333,0.5862814662013589,0.542,1.0061646427397761,124904.84809606962,91345.67077621128,0.2567284195189653,1373118.9798730516,0.36770317831193244,4850374.588517541,3233.583059011694,1213,0.06104937051861276,42,92695.34156962857
16,133417.01112635687,349006.3982109294,245916.08994463357,0.5866417981491223,0.5413333333333333,1.0073420018150085,123129.46884718488,128383.4624049302,0.26533310047730707,1486109.0949892323,0.36741695077495884,5142602.597452133,3428.4017316347554,1209,0.06150416515427321,55,98457.49850731534
17,129320.92820576194,347894.6784218655,245587.74732004508,0.5861920477037942,0.5426666666666666,1.0073447260018236,122089.60717440558,172654.96829738867,0.2725926421770038,1600364.7082133528,0.36772051444197923,5435235.62347582,3623.4904156505468,1204,0.06115122198862816,67,104284.07467264002
18,128444.62761907793,348320.93489266525,245636.4661253382,0.5864409371710266,0.542,1.0086603547138888,122309.04958031236,229137.36013192427,0.2827066584520145,1715648.3289595845,0.3674370547684091,5724569.410843555,3816.3796072290365,1195,0.06215298941298354,82,110128.20181609204
19,123835.43621201561,348516.7978131266,245784.53810878732,0.5864311196145767,0.5413333333333333,1.0087911189029397,121449.73293921706,295363.6456609742,0.2913741876037698,1831327.391568243,0.367385129783901,6010873.522161142,4007.2490147740946,1184,0.06253846839026181,104,115842.87994309
20,123749.47940336933,348994.11590294936,245782.07158334198,0.5867654476516734,0.5406666666666666,1.0095190152278029,122206.81879931936,376087.7627968898,0.3073229940699458,1947473.5034275171,0.3669601586635035,6289594.295182548,4193.062863455032,1177,0.06301520150621946,124,121449.93646823929
21,128006.21280308488,350058.6522899188,246131.5012407235,0.5871593990891479,0.54,1.0107135364606716,123695.58981983742,475212.8432637757,0.3227741822296681,2064801.3823574006,0.3669258771791436,6557114.985036189,4371.409990024126,1174,0.06350290339606583,148,126975.78001006073
22,126453.95402349577,350327.0800076702,246252.60994518924,0.5872259580867601,0.5393333333333333,1.011186109736836,123502.39326762047,588092.4492774925,0.33520267751949445,2182802.690045193,0.36679993390131826,6813974.90753011,4542.6499383534065,1170,0.06417645302106409,180,132359.34435478554
23,123007.11062365735,351336.40652579867,246367.41946668905,0.5878102017205666,0.5386666666666666,1.0105968306431976,123511.54585156054,721364.6330827884,0.35282792334507856,2301142.892856141,0.3664980676218924,7059433.718144287,4706.289145429525,1162,0.0649152793885115,217,137513.3564811568
24,118165.07463041667,351285.54745955096,246318.71909404988,0.5878230245667819,0.538,1.0119709308333034,122468.3037560299,875553.1808978248,0.37028596066552616,2421011.0688338717,0.36619445741051776,7290212.27555804,4860.141517038693,1160,0.06578957074717912,250,142356.6886017638
25,116084.57250309736,350234.96489865694,246112.2482662208,0.5873004135290965,0.5393333333333333,1.0118688695601366,121684.17708441615,1047848.4395606155,0.3929944005328598,2540715.0067569125,0.3666239358984013,7504787.569007521,5003.191712671681,1158,0.06563778190119772,289,147024.0986649356
26,115484.9512921047,349229.2908153277,245974.59277334134,0.5867389317249004,0.5406666666666666,1.0113494164652814,121490.15468592466,1248650.4176096162,0.4103076530569921,2660803.556676068,0.36715221628232253,7700877.279207373,5133.9181861382485,1154,0.06519843923937572,325,151368.5458795558
27,110383.73262927614,349788.1623141253,245995.43420000048,0.5871060639478883,0.54,1.012270959275613,120831.28004981476,1472947.1756092864,0.4311212509795368,2781505.593648836,0.36685025978968233,7879587.801612189,5253.058534408126,1150,0.06616297605954599,371,155301.03326165897
28,110132.41880664682,350637.823313901,246126.83776720936,0.5875646568593368,0.5393333333333333,1.0117448733424352,121268.61034268966,1716449.3534681057,0.44926124267980283,2902033.7186631938,0.3665785996755164,8037999.018928698,5358.666012619132,1145,0.0665538410277378,412,158885.18716860385
29,111023.78363820504,349059.2247761778,245783.38146104483,0.5868093864093072,0.5406666666666666,1.01306714739041,121835.1101897388,1979783.226982064,0.4668936253342991,3023342.123629298,0.36697815739699785,8180204.6098461915,5453.469739897461,1141,0.06656106827809771,457,162038.2151197865
30,107142.32320782897,349292.3722693346,245915.84507145893,0.5868406418007215,0.54,1.014060287042807,121660.24835125313,2269857.5599880195,0.486360589336611,3144717.245838513,0.36683606902152616,8305175.480538546,5536.783653692364,1138,0.06917283187065534,496,164886.50516079183
31,108336.09573730729,348431.42996362696,245741.22894914262,0.586414444921102,0.5413333333333333,1.0151243017659057,121996.04792108395,2579931.4114779886,0.5023452383097644,3265694.334646216,0.3672692123881208,8412206.134548508,5608.137423032338,1136,0.06847445259471283,536,167406.0250749734
32,104219.04834420062,349561.5581097378,246030.50484963795,0.5869143997198981,0.5406666666666666,1.0147355864843448,121932.48199593675,2908700.8969465257,0.5179270259328826,3388023.478887579,0.3671857204966703,8505697.788885763,5670.465192590508,1131,0.06897250743654047,577,169588.63969166475
33,97758.1276310648,347071.1223067278,245328.26840037666,0.5858735301743879,0.5433333333333333,1.016001316712887,120224.9492567393,3237251.44481085,0.5269489889956205,3510425.424246156,0.3679226077873473,8588045.43817778,5725.363625451853,1130,0.06793521438180976,607,171445.49784486194
34,99098.5464297188,348228.1750693657,245517.4654407226,0.586493864224758,0.542,1.0154266046529805,121288.27795214584,3589668.2980297436,0.5366316256637004,3632850.9280765336,0.3673781210915548,8663341.147418836,5775.560764945891,1126,0.07001988838845649,632,173157.48399785225
35,103846.58742910657,350168.86321523326,246396.444464495,0.5869749023408259,0.5406666666666666,1.0148853019144277,123253.2867638447,3934159.734839232,0.5473657777862897,3755077.597818045,0.36726763265005324,8727631.6899715,5818.421126647666,1121,0.07111497221908072,653,174667.75487126785
36,103819.72829193309,350810.496309274,246461.54470947033,0.5873546260610321,0.54,1.015679187386962,123890.33575229891,4289951.859766013,0.5555094775088,3878146.7432486056,0.36701128465493493,8783269.26557999,5855.512843719993,1115,0.07144432206801751,671,175931.63279370868
37,104275.69264288111,350649.90945254546,246242.65264129068,0.5874590030448739,0.5393333333333333,1.015679159769798,124981.74113661794,4650239.633192361,0.5601610032103334,4002462.5148596214,0.3668238517020015,8833533.533509886,5889.022355673257,1112,0.07332276431749506,690,176998.237034041
38,103751.77075534285,351348.4749712539,246570.53136295782,0.5876188434372411,0.5386666666666666,1.0166877253039175,126132.20383083438,5012371.611904853,0.5676697272385803,4125853.946676959,0.3667936492646749,8877675.196658751,5918.450131105834,1108,0.07443120706939667,709,178012.51669304655
39,102943.32112170263,349111.9465004781,245863.16560772137,0.5867673107593621,0.5413333333333333,1.016991431636199,126826.66898702878,5374211.180950057,0.5704616211499577,4248769.664471342,0.3674167420347709,8916133.035011612,5944.088690007741,1106,0.07384842723196446,717,178881.22919002542
40,102889.25895395565,349695.3340876036,245859.6866958126,0.5871755285138908,0.54,1.0175449097185296,127476.99930245816,5767984.946888047,0.579030399674765,4371794.953000949,0.36677661187351673,8950005.835891105,5966.670557260737,1100,0.07565711986641874,735,179677.96925084144
41,93951.72855751679,350774.0722654303,246134.36156609317,0.5876513923816258,0.5386666666666666,1.0172633821369714,126292.89540017898,6145865.1280877935,0.5852204757800568,4494572.777486499,0.36627411665521503,8978480.005190857,5985.653336793905,1096,0.0774046021568716,742,180310.27246019838
42,94302.45434659971,351426.9637610342,246447.3015215848,0.5877940967987849,0.538,1.017389569654612,128194.62993216809,6510250.010219148,0.5881517203706145,4617842.103597467,0.36625029350301347,9002161.867303634,6001.441244869089,1096,0.08010581238452896,754,180870.8965059688
43,100166.93001736596,349828.4229515956,245993.02945034363,0.5871363334457492,0.5393333333333333,1.0182562071258436,129892.42015356447,6886671.805548111,0.592473929797675,4740645.078679423,0.36664099942256356,9022577.803241856,6015.051868827904,1090,0.07952487575331578,765,181416.49814526495
44,98086.44120031095,348872.9807909211,245899.4514472552,0.5865654860264524,0.5406666666666666,1.0182224692951891,129889.92860589272,7285269.746540697,0.5957564406877098,4865018.163238796,0.36722851052354044,9043136.464216769,6028.757642811179,1087,0.07831782766211727,774,181772.5104675633
45,95070.86672522566,346644.7339381715,244902.9233669244,0.5859962923653106,0.5433333333333333,1.017644906450413,130043.04513154196,7697878.248338975,0.6012233104313002,4990356.790755876,0.36781151214462526,9060384.626484588,6040.256417656392,1084,0.07740085200671055,790,182180.45237070386
46,94450.92319920196,345649.9335905287,245062.13885134674,0.5851411368006868,0.544,1.0183431837838557,130519.92620453883,8094120.082745379,0.6034472012345525,5114449.551068061,0.36850172162188705,9074827.793806499,6049.885195870999,1082,0.07903017005615472,798,182523.6329267718
47,92748.90256357471,344864.0313576662,245264.96621776136,0.5843875369191416,0.5446666666666666,1.018197367416161,130434.02535192463,8501199.759171546,0.6068954948762686,5237127.664498907,0.36907817623206485,9086748.514062472,6057.832342708314,1077,0.07978212672532901,804,182833.34183544584
48,90713.563942594,345065.44511629286,245441.90878904768,0.5843541876899428,0.5446666666666666,1.017851951064769,130128.8921801093,8908520.135018475,0.609,5359715.287561936,0.369151708064292,9096396.662547024,6064.264441698016,1073,0.08024119472009224,812,183031.7702049506
49,89403.90579077939,343997.4180278069,245210.48545739363,0.5838302846805707,0.546,1.0182932091138703,130294.86820344154,9313590.890640043,0.6100237458559554,5483583.120910116,0.36967008154748404,9106037.965562595,6070.69197704173,1068,0.0808166374685764,818,183203.25176809623
50,80153.75592896806,342382.64266901166,245044.07157012535,0.5828516721655772,0.5473333333333333,1.0192145306992242,128577.36757399263,9734522.748477956,0.6116195759350674,5608366.654796015,0.3702381265114152,9116377.287899585,6077.584858599724,1065,0.08195832935054209,822,183344.2137942579
51,77309.35274168594,342921.53647562035,244992.06833188114,0.5832855944674081,0.5473333333333333,1.0205423189461298,128942.19542196719,10149933.804209564,0.6133333333333333,5731518.341140952,0.3700243830693056,9125175.852813829,6083.450568542553,1061,0.08178785026857363,826,183539.1244525522
52,76135.74337634082,342981.26889457164,244909.8829990296,0.583409476039615,0.5473333333333333,1.0204425746530894,129964.80882784295,10556112.601385873,0.6134930774127954,5855571.862444941,0.3698389944247368,9133254.558781184,6088.836372520789,1058,0.08325195897715798,824,183683.02799406875
53,78321.90171171029,341747.01217224763,244534.57174101475,0.5829059304424741,0.5486666666666666,1.0203303385892804,130742.90727946257,10908856.213840758,0.6137808171611066,5977923.472592993,0.37031251579405755,9141457.076225441,6094.304717483627,1053,0.08372086554981326,825,183828.44317045427
54,79287.12165977145,342944.1464934301,245010.35355001898,0.5832834793646225,0.5473333333333333,1.0199160662878468,131336.10817428702,11240245.204887342,0.6159333333333333,6099687.658052003,0.3698250943101602,9149321.914367812,6099.547942911874,1049,0.08535359541943568,822,183932.16389956704
55,80634.44798233644,342898.69486074365,245186.65192790158,0.5830764135396483,0.5473333333333333,1.0203145335955262,131533.5222820107,11632011.0716885,0.6170654900804979,6223170.02141055,0.37013333095619494,9156780.626207216,6104.520417471477,1046,0.08560634066029135,825,184046.23385277882
56,81491.21098147717,342898.69486074365,245186.65192790158,0.5830764135396483,0.5473333333333333,1.0216032405178315,132443.65969008702,12063744.436167981,0.6175609075933219,6347297.241500268,0.37013333095619494,9164285.553559693,6109.523702373129,1045,0.08605623414298859,835,184167.12514636765
57,77605.91559419886,342366.79517095484,244864.69870629977,0.583018449692546,0.5473333333333333,1.0211337263052531,132513.96502780687,12502905.916960739,0.6196,6472390.990486183,0.3700683046788527,9171665.056073608,6114.443370715739,1044,0.08630844049651859,840,184326.81356097068
58,73707.87263711037,339783.4690235519,244117.97123836927,0.5819192171732527,0.55,1.0216708637925833,132619.7636271513,12885409.0751001,0.6202,6596119.051225986,0.37108401439956407,9178436.021927563,6118.957347951709,1043,0.08509214261165729,839,184485.64832703225
