,Total Profit,Total Wages,Total Surplus Value,Wage Share,Unemployment Rate,Price Index,Total Tax Revenue,Total Unmet Needs,Average Financial Stress,Total Worker Wealth,Average Exploitation Rate,Total Worker Debt,Average Debt per Worker,Workers in Debt,Debt to Income Ratio,Bankrupt Workers,Total Debt Payments
104,76905.16457767905,339749.91776545957,272883.77677701775,0.5545726929355218,0.548,1.0413381984675991,151351.01386075234,29537113.288398933,0.6312666666666666,12531198.495640807,0.38113608949481065,9247722.615209304,6165.148410139536,987,0.10456989052502294,859,185769.25958034548
105,77742.5214585935,341267.42724559247,273421.12097037776,0.5551875469879236,0.5466666666666666,1.0414452755723715,152494.6611027032,29820023.694908127,0.6307342520970672,12650926.545611132,0.38063071505833856,9249454.781924594,6166.303187949729,987,0.1047756396324467,866,185799.72024695386
106,80720.25080892617,339849.9855964943,272993.71544846555,0.5545459389025555,0.548,1.0425036141539383,153615.93749106457,30178258.71954262,0.6312666666666666,12771938.915804781,0.38098788483583956,9251511.896867206,6167.674597911471,987,0.10468739102424683,869,185843.94900360782
107,78527.15362236772,340077.12452672684,273271.74842647417,0.5544595246246993,0.5473333333333333,1.0423986314200606,153960.7349808672,30513875.982606456,0.6308,12891324.335506802,0.3810734341840315,9253472.620382948,6168.981746921965,986,0.10502583803155538,866,185894.74065519345
108,71633.90146338333,339487.33503212844,272466.1529682739,0.5547600294614307,0.548,1.0433541037669651,152861.9575837439,30861657.71714993,0.6307333333333334,13010224.895499172,0.3805269435547946,9255215.672403824,6170.143781602549,987,0.10625585170362155,867,185923.41801170397
109,68377.32139106555,339278.6218300149,272149.81936496083,0.5548950604373731,0.5493333333333333,1.0428630193783233,152356.14560389819,31251131.061772875,0.6309150166263212,13129578.128364835,0.3805299120689261,9257816.498091744,6171.877665394496,986,0.10549733627767505,870,185986.42042040176
110,66715.90385966266,337697.1953938036,270589.93001263594,0.5551608463982601,0.5506666666666666,1.043035354405838,152338.06282952445,31579119.176129647,0.6313333333333333,13249751.955028765,0.3799528714651329,9260716.015426014,6173.810676950676,987,0.10645265651427438,871,186017.1477048994
111,64390.27309025917,338015.3071777754,271278.0716326436,0.5547660928758402,0.55,1.0443660737571767,152550.57616834808,31920083.3002341,0.6316666666666667,13369094.040292043,0.3805027944073855,9264050.540460242,6176.033693640161,988,0.10782003665611693,872,186087.52873700822
112,64450.760390933254,334915.90413175843,269132.3248794028,0.5544522573636583,0.554,1.043928536135871,152617.51003893366,32312590.23190585,0.6319342520970673,13488416.254348405,0.3806549380360845,9267253.348084891,6178.168898723261,986,0.10536204183794333,876,186161.1684570793
113,61609.665541800154,337049.51796406845,270121.1744161783,0.5551149325781156,0.552,1.044936945623243,153343.3679436933,32758316.384895153,0.6331730642473911,13606972.292503051,0.38026509549725535,9270659.039386138,6180.439359590759,985,0.10822487707385753,879,186174.77998706832
114,61985.62609507502,336895.12341763935,269763.4332698469,0.5553290557000868,0.552,1.0460054789142017,153979.27754555014,32955705.709296986,0.6313333333333333,13724923.200460661,0.3796634130117126,9274268.416715281,6182.845611143521,985,0.10892923505184673,873,186214.9101556656
115,59256.544618143766,337652.50902007736,270225.34986020095,0.5554611079963321,0.5513333333333333,1.0465818373437006,154783.63385240157,33188665.599655136,0.6305333333333333,13840642.873570913,0.3795827611649681,9278230.352456613,6185.4869016377415,984,0.11009957934193194,868,186289.00848458597
116,61596.08539382396,335512.1582424592,268643.4321400693,0.555340649964069,0.554,1.0477127851602395,155426.6721863759,33419204.73551395,0.6293333333333333,13956715.75148348,0.37976796036601707,9282446.7107945,6188.2978071963325,984,0.10816355997382246,867,186347.79568214904
117,63540.45713790381,335363.17382474965,269240.9462822657,0.5546822502059532,0.554,1.0473673064098994,156182.5315034363,33861315.238416776,0.6317333333333334,14073192.293601964,0.38027838870397757,9287034.330100307,6191.356220066871,984,0.1104570627236951,870,186430.70867910687
118,63653.527464557206,338401.80137770914,270587.53246820346,0.5556777148141844,0.552,1.0483391936664372,156689.32072677545,34172106.00130581,0.6317333333333334,14188691.427516533,0.3795493176748633,9291739.142919147,6194.492761946099,986,0.11054722587290594,871,186515.51020491193
119,62833.67209238254,336994.10013913363,270282.03166198306,0.5549272933544165,0.5526666666666666,1.0497670793531644,156878.14818073838,34448495.253731765,0.6296675854304006,14305691.194578996,0.3800471489765337,9296320.395336641,6197.546930224427,987,0.11083841047405989,864,186643.28512261104
120,58854.41911496876,336366.0806549786,269214.2822595388,0.5554441677007604,0.5533333333333333,1.05006990123789,156066.65638515353,34836210.2154504,0.6311333333333333,14422216.786649745,0.3793951940020963,9301365.111005217,6200.910074003478,987,0.11166374901463817,864,186739.71365357185
121,60149.74074063574,334926.2162904794,268660.66418692603,0.5548931348964551,0.5553333333333333,1.0502368930299784,156817.62332147156,35112892.80584416,0.6328,14537562.182597121,0.3800879895442958,9306180.632493256,6204.120421662171,986,0.10933851567626159,865,186831.5605984037
122,54967.29477816468,335667.5037798458,269244.2254322291,0.5549032818673694,0.5533333333333333,1.0513835094000277,156591.79922862496,35409813.47884558,0.6337333333333334,14653311.63349048,0.3801395807324621,9309847.700446766,6206.565133631178,987,0.11165205113387276,867,186899.35321425577
123,52359.923995432335,333994.9754012835,268453.3837210644,0.5543960247279125,0.5553333333333333,1.0510237235686666,155867.78487261094,35539486.03790936,0.6321333333333333,14767729.12401671,0.38011252725565353,9314346.355258271,6209.564236838847,988,0.11082405575383651,871,186991.7139074312
124,50301.51801662086,331997.9579335065,267951.2894248902,0.5533767387746686,0.5573333333333333,1.0520159276600647,155195.69392482014,35926091.474643,0.6328420600504039,14882138.939768933,0.38094013327839277,9318196.061413292,6212.1307076088615,988,0.11184198523666125,874,187099.92966318782
125,52334.7655697095,333796.8472141976,268622.23262644757,0.5540940823164087,0.5553333333333333,1.0527156541387364,156887.75538993697,36369443.46449795,0.6349333333333333,14996329.29116978,0.3806192368108867,9323426.25994969,6215.617506633126,988,0.11468076176135393,876,187168.4831063688
126,52017.24131402037,332911.55072022765,268342.9650939153,0.5536948862154338,0.5553333333333333,1.0529585013320815,157669.77325300197,36589435.60786977,0.6330009187637339,15110074.049521638,0.3807422269411653,9328985.844251052,6219.323896167368,988,0.11531566244983907,872,187265.83377029782
127,47144.98009130478,334405.5474975301,269415.3639950683,0.5538157773815842,0.554,1.0530231933657301,156427.66327701363,36858510.37890989,0.6334666666666667,15223504.713457493,0.38103196995761063,9334862.408298908,6223.241605532605,988,0.11506556183515247,874,187375.64905796436
128,47413.31884594056,335570.0995249476,269720.1146891526,0.5543953819915077,0.5526666666666666,1.053045236080789,157434.37482097468,37213868.60162247,0.6325615180241867,15337623.07722303,0.3805426573319742,9340894.226753922,6227.262817835948,988,0.11651151180072691,875,187500.93274100122
129,47750.092110343656,336588.5337659957,270412.69620102335,0.5545104641456559,0.5513333333333333,1.052722665246403,159041.91336946958,37364124.18983927,0.6300689898451045,15451104.997322965,0.38056772833664615,9345643.063459579,6230.428708973052,987,0.11680361990036464,871,187631.38728241704
130,46931.52772917319,336056.555149933,269686.7793404625,0.5547837442283261,0.552,1.0526808919320616,159448.95931428828,37370219.573596284,0.6294524289857589,15564324.553162534,0.3803552146907257,9351869.562624566,6234.579708416378,987,0.11821953856632253,865,187714.79864684696
131,46259.750088533285,337291.81415397977,270057.4385988744,0.5553506695285791,0.5506666666666666,1.0536365668528194,159628.34890708548,37547971.31406465,0.6313333333333333,15677605.50025317,0.37981406476276264,9358522.064574014,6239.01470971601,987,0.11993615717094878,863,187847.85872635755
132,43314.767768512924,337845.9432019099,269594.0644006848,0.5561799337769974,0.5506666666666666,1.053693351585021,160229.31519383696,37720514.2036865,0.6308380347213918,15791456.08120078,0.37965694720439996,9365591.852991477,6243.727901994318,987,0.11946466490065237,865,187987.30716702656
133,46463.3613450165,339494.60742402636,270583.5688882225,0.5564772198149683,0.548,1.0548155947624518,161044.26460929366,37821790.39389406,0.630200918763734,15905849.40052176,0.37994740940747546,9372268.445480376,6248.178963653584,987,0.1220369643480409,866,188129.76668272002
134,47541.00187878986,340551.62823748,272025.52512194205,0.5559326304774308,0.5466666666666666,1.0558921696418568,161488.44594036555,37975972.244603604,0.6294666666666667,16019398.38778671,0.38014183794330636,9379459.326841965,6252.97288456131,986,0.12162166603093684,864,188264.33319452452
135,47463.6158553569,340985.27361997904,271916.27697988984,0.5563459144233596,0.5466666666666666,1.0572803962350776,162040.4751513502,38188069.50193853,0.6280674476986635,16134121.127602007,0.37983787019886384,9387096.095798776,6258.064063865851,986,0.12173205717248328,864,188389.10405469724
136,49146.23741633452,339447.8935619241,270338.5179208327,0.5566668708417469,0.548,1.0571073450048103,162857.6643907513,38449540.00342411,0.6283333333333333,16248757.545772329,0.3795350880218038,9395096.175608376,6263.397450405584,986,0.12240917317647323,865,188549.77663618402
137,48984.94222489837,340458.19535016135,271568.792912602,0.5562797096849451,0.5473333333333333,1.0567821983597874,164100.62052575877,38839902.85422049,0.6299836545148866,16363463.665999604,0.3799287054694051,9402173.976697914,6268.115984465277,986,0.12177582524438398,866,188715.3280285138
138,51092.33831591292,336888.9713256879,270134.7832632115,0.5549848235409542,0.5506666666666666,1.0580803669956726,165100.69535325578,38968752.34150479,0.6292666666666666,16478604.399227742,0.3806361318468299,9408932.94930391,6272.621966202607,986,0.12030195861162213,866,188857.02119839692
139,51242.31211019635,338013.3380268713,270744.0881027949,0.5552512766470532,0.5486666666666666,1.0581721152731458,166116.70712525086,39380220.593010515,0.6320078752658731,16591711.795314806,0.3804333387200361,9414210.94704332,6276.140631362214,987,0.12387988959210808,866,188992.31335750918
140,49399.427370867146,337784.7812171163,270049.298689195,0.5557187271716992,0.5493333333333333,1.0578716750337926,165744.6682708566,39544592.53665205,0.6306675854304006,16702941.95946894,0.3798712515003382,9420932.868229985,6280.621912153323,987,0.12429929841675805,866,189121.60544032618
141,51198.14229264965,338450.3402648333,269855.53158847656,0.5563818400004678,0.55,1.0593163847663418,166455.92755061056,39895405.42516609,0.6317321211877027,16815388.429511268,0.37945728618384567,9428368.491356215,6285.578994237477,986,0.12358365474504764,869,189257.20747092195
142,53315.899089238585,336510.9771566791,268351.10367322224,0.5563433182899629,0.5526666666666666,1.0598163247394363,167831.83122219465,40115846.94766966,0.6323373220379714,16928549.024858404,0.3793125231548386,9434619.560742559,6289.746373828372,986,0.12145337352274779,867,189386.06950704928
143,54395.14575586371,337604.84202707274,269487.81249663245,0.5561010160663874,0.5513333333333333,1.0595124723953278,168898.87548738942,40305245.32929645,0.6340666666666667,17040651.531612396,0.37964248765321995,9440958.015437678,6293.972010291785,986,0.12444163964840967,870,189514.72303750913
144,55900.489349773125,338118.12398574245,269349.49524277565,0.5566027114583513,0.552,1.0601633551446508,169341.41853107425,40362365.094819225,0.633450702704462,17151401.461640816,0.3789489346067975,9445707.988664499,6297.138659109666,987,0.12305840940968454,869,189648.47033632122
145,52496.4931530274,338486.1328362373,269650.47510855936,0.5565955550351661,0.5513333333333333,1.060802875922448,169332.46774060154,40634340.850095734,0.6335353427606222,17263324.85355694,0.3790119370188475,9451131.643990722,6300.754429327148,988,0.12426018029251001,874,189764.78248695878
146,48145.54932061015,336185.34679660294,268141.2090616673,0.5562974910462926,0.554,1.0602766819997325,168855.6256736007,40917644.57965632,0.6334666666666667,17374011.665689573,0.3789598550653924,9456213.340844477,6304.142227229651,989,0.12271948824852923,872,189889.7275909517
147,44975.94161096582,338302.8842705508,269269.67903421406,0.5568106670755876,0.5526666666666666,1.0611016940728386,169273.92630190557,41217239.007127,0.632689938465767,17484453.724694517,0.37888351570726136,9462543.383256191,6308.3622555041275,988,0.12354142820147043,875,190002.25622560698
148,47415.8571851695,337913.3110760418,269611.357802939,0.5562133167358744,0.5513333333333333,1.0619206033317656,169917.46615765325,41265300.848233774,0.6338666666666667,17596009.268207375,0.37937776923546007,9468373.91257854,6312.24927505236,988,0.12466236422537268,870,190093.09732705512
149,44035.299036937206,334834.9152373414,267222.9401658788,0.5561507290907951,0.5553333333333333,1.063139083545559,170027.43343846017,41452973.52098479,0.6351333333333333,17707352.510055616,0.37950752830297174,9474882.34515402,6316.5882301026795,988,0.12370486022107403,869,190194.44612306298
150,42455.69311308777,334879.8187081852,267164.3806805559,0.5562379291224642,0.556,1.063518114554541,170230.9810060828,41760745.142389126,0.6368,17818581.76699707,0.3791987704459583,9481375.394758439,6320.916929838959,987,0.1222847950432484,872,190309.90831798431
151,42411.30195443088,337546.3195385469,268871.588001926,0.5566232714129055,0.554,1.0628668609944745,170302.74950647415,41924293.57740964,0.6363333333333333,17930127.907744303,0.3789178059901707,9487150.74365009,6324.767162433393,989,0.12237825150044623,874,190420.8064003255
152,44902.04739971108,336613.3987551442,268000.34630642657,0.556741227774875,0.5553333333333333,1.0625787930332316,172424.34390760955,42102913.61088139,0.6352666666666666,18041714.051696427,0.37894697925847853,9493081.380520064,6328.720920346709,989,0.12216758848391523,876,190576.79574584623
153,42210.65678278122,334788.9221043336,267073.2485127634,0.5562551335649991,0.5573333333333333,1.0639356457907692,172405.4510149492,42132525.806228556,0.6338188813247173,18153389.418521125,0.3796235389503355,9499348.050241802,6332.898700161201,989,0.12050160374873065,872,190688.72057208454
154,40542.64729191916,334442.65674998437,266770.56807685876,0.5562796075324324,0.5566666666666666,1.0649525131543764,172825.1784663092,42318025.00689445,0.6343342520970672,18263622.96042021,0.37947620788387354,9505652.068933692,6337.101379289128,989,0.12430815839060948,870,190807.39444001563
155,44324.998368596454,336080.9844888653,267834.96239083575,0.556502914396152,0.5553333333333333,1.0646563526385995,173666.215247526,42574065.98117796,0.6355333333333333,18371480.629029017,0.37944112468386404,9512462.031150294,6341.641354100197,989,0.12310625909649839,871,190928.2957737959
156,44012.105630346225,333848.7990508576,266282.13688866724,0.5562932671154609,0.558,1.0655805857675977,173942.49352138303,42840176.67473185,0.6358044694696887,18482286.59619388,0.37944607999008184,9517709.768136313,6345.139845424209,988,0.1232510468659704,872,191070.47142810805
157,47943.24321217488,332006.4712251269,264394.9795612715,0.5566828698812727,0.5606666666666666,1.0668446072041655,174907.9649857288,43145996.14212,0.6375502170995213,18592761.64891229,0.37937707551197497,9524856.804059366,6349.904536039578,987,0.12216751841812452,875,191161.2843477852
158,44973.4173085361,328205.0008092076,261805.28222524855,0.5562699672304536,0.5646666666666667,1.0665440139075264,174425.55374644682,43420380.5224253,0.6395333333333333,18702116.88946456,0.3796521102936963,9531193.397167454,6354.128931444969,988,0.12276536671978401,878,191289.1529466786
159,42458.50491899676,328786.2068041071,261406.7473566637,0.5570825684824161,0.5646666666666667,1.0675734622257802,174438.05700668975,43779967.00593662,0.6412697460170769,18810395.05677716,0.3786103252586062,9535878.360422831,6357.252240281888,992,0.12328422671814712,882,191435.00177967115
160,40413.431318845396,328784.7134160209,261745.95459249173,0.5567614541083943,0.5646666666666667,1.0686270819476353,174771.25149766184,44054322.39585899,0.6402666666666667,18918916.32642359,0.37931599319199366,9541526.935380884,6361.017956920589,992,0.1254622762855148,888,191595.43133621503
161,37469.927349576916,329400.79779292713,262376.79265570495,0.5566293876441067,0.5633333333333334,1.068160031287098,174710.46570448292,44348903.5787578,0.6418675854304006,19026422.88445961,0.3794527914345073,9548523.449123431,6365.682299415621,993,0.12475729031582138,886,191673.46546806255
162,33601.905949725384,328494.54311657377,261618.84973393864,0.5566634262099996,0.5653333333333334,1.0678446623842526,175175.61755667644,44546884.593269825,0.6406666666666667,19134636.359323826,0.37919316899939876,9556057.172399143,6370.704781599428,993,0.12351802603523045,884,191810.11745786938
163,33824.92116883929,327099.5944440309,260245.74375388687,0.5569118764909787,0.5673333333333334,1.0683053451142446,175380.62740127387,44380832.51100665,0.6397333333333334,19241795.701324135,0.37872074005875095,9564005.321926368,6376.003547950912,993,0.12391946055629038,878,191936.65515858546
164,35617.00039503834,328786.95942986425,261201.5652098919,0.5572768718351256,0.5653333333333334,1.0688152428227584,176777.4153932881,44427515.737278014,0.6400311505302643,19348800.201189626,0.3784225470648716,9571969.099636959,6381.312733091306,992,0.1285954092546182,873,192079.16739948007
165,38240.539476950755,326855.7409829877,260217.73431943046,0.5567544008262596,0.5666666666666667,1.0689481982694284,177819.82665673515,44272399.65055068,0.6386535526334308,19454401.271724917,0.3789405881420377,9579083.535001218,6386.055690000812,992,0.1254929098743202,872,192210.3933290956
166,33675.908499828816,325741.3337780735,260513.04615339352,0.5556313861845307,0.568,1.0694519853717375,176196.2151468459,44450706.358990565,0.639,19560232.709653426,0.3798225912550984,9586516.566152273,6391.011044101515,992,0.12482821838863763,878,192355.98286931662
167,33812.23676123562,328896.78837107716,262447.5799429936,0.5561848662037071,0.5646666666666667,1.0697947419017184,177049.72918215787,44742923.05907852,0.6409622790822069,19665023.83950421,0.3794745177043806,9592742.786877913,6395.161857918609,992,0.12664169075201945,879,192508.58942979455
168,30288.22207655449,327931.5782114123,261509.56961562485,0.5563432064767202,0.5653333333333334,1.0698132826541447,177350.80609785003,44786546.30832969,0.6386009187637339,19768971.158916794,0.378628464562873,9598207.832526276,6398.805221684184,992,0.1276273874697963,876,192637.00188516447
169,34631.13439246654,326812.3392825783,262121.87523131704,0.5549216384928974,0.5673333333333334,1.0695107503547177,178330.20938125905,44927882.444831565,0.6400339350663249,19872163.631693438,0.3795836889863945,9604073.440487359,6402.715626991572,992,0.12780817545893047,877,192750.14775591803
170,35605.521365557506,332171.87736370054,265309.4358286454,0.55595358386843,0.5606666666666666,1.0692138646492526,179198.49155118156,45218232.969664626,0.6404131515498938,19975256.66811701,0.3783151541352202,9610554.3650414,6407.0362433609325,990,0.13189455201209044,880,192871.35142894727
171,33557.28689711725,331756.88973820384,264019.2710161954,0.556848211781616,0.562,1.070211248568382,179382.1629846233,45468320.93563922,0.6385341143653303,20078735.3889853,0.3776070435577121,9616563.965575475,6411.042643716984,992,0.12970280735944187,881,192964.4887694499
172,41814.28423405127,329554.64955156716,262573.928047904,0.5565592711089942,0.5646666666666667,1.070527687741208,181839.44458918236,45636018.217598386,0.6392666666666666,20183673.999150306,0.3779104193476813,9622448.76134408,6414.965840896054,991,0.12978386802504752,879,193120.07367817327
173,38553.58940865772,330357.0867047101,263033.97114610724,0.5567274436207702,0.5633333333333334,1.0707579383198065,181640.95881650996,45687481.449311025,0.6364599986045815,20286340.559755728,0.3777370166529824,9627854.412270067,6418.569608180045,991,0.13240932993407314,877,193207.85636478016
174,40864.776547665424,330771.96001698734,263249.5712048751,0.5568349674743467,0.562,1.0711876745735665,182876.4258317549,45825954.664084226,0.6372007887826353,20388191.637448482,0.3776180178477353,9633808.837953033,6422.539225302022,991,0.13408706135728346,872,193305.72247522883
175,38891.61994252669,333163.79117323994,265061.1681866517,0.5569205797259436,0.5606666666666666,1.0711177297690235,182647.8216103342,46147963.31706854,0.6380685937614607,20490331.09536413,0.37778095892783903,9639638.72327651,6426.425815517674,992,0.13318433712072963,873,193421.01130659305
176,46364.32626020243,329481.36117138667,262633.00522125175,0.5564488549377697,0.5633333333333334,1.0721140306082146,184531.95991612665,46427627.0855775,0.6377333333333334,20594587.47089469,0.37787037387351985,9645791.806445928,6430.527870963952,993,0.13331140398381414,876,193559.03395249567
177,43802.37362382658,328836.92975792027,262382.5793647691,0.5562010804512886,0.564,1.0734137611607821,184227.0779526382,46717432.432550944,0.6396413549425254,20697054.81963593,0.37818716141566117,9649100.462144831,6432.733641429887,992,0.13343100173623834,879,193695.3885441657
178,42786.6851116889,330801.08019828843,263721.393791802,0.556414760872105,0.562,1.073471073129559,184329.75584440876,46831851.89366706,0.6410781971359141,20799659.286939114,0.377974220601871,9654426.461697467,6436.284307798311,992,0.13482559048259599,881,193730.82106906283
179,43100.621338457,331497.892466311,264382.1752265695,0.5563164644016363,0.5606666666666666,1.0734711954987504,185439.3291929718,47111498.39264597,0.6408022983184133,20902381.766165625,0.37831460109477816,9657842.1759863,6438.561450657533,992,0.13481414666339944,884,193830.52092295917
180,43034.07438503087,330311.38620029,263137.18061153806,0.5565964848054403,0.5626666666666666,1.074863689489133,185304.37481957965,47317905.45580656,0.640667455449302,21004920.3748526,0.3780352409631179,9661870.027574478,6441.246685049652,991,0.13279884585334267,887,193899.52317813205
181,47360.82602614526,331851.55919659993,264643.40171292605,0.5563358971056486,0.5606666666666666,1.0744384065467607,186582.55041063175,47574503.21787884,0.6408666666666666,21107827.237531856,0.3784167282317863,9665846.054279488,6443.897369519658,992,0.13706839912181595,886,193966.66285873394
182,33865.133058343694,332732.68608470925,265420.94669429696,0.5562662631318344,0.5586666666666666,1.0751493158981895,184057.76755660572,47740799.4250453,0.6392675854304006,21209841.41671435,0.3786591380234057,9670274.025385922,6446.849350257281,992,0.13960616909392404,884,194070.48699746965
183,29058.587475328324,331818.90448821004,264587.1750334137,0.556364054428086,0.5606666666666666,1.0750266648601239,184147.08165710463,48111187.81999823,0.6397364375437681,21312135.218587592,0.37835793248886157,9673182.899657736,6448.788599771824,991,0.13686371528338734,886,194158.4430927147
184,32091.030445530174,330166.76169607724,262890.7680816021,0.5567196184489007,0.5626666666666666,1.0751397469562132,184579.00040449877,48247338.55494033,0.6379897892345361,21414346.067471102,0.37798370309802276,9678235.751045788,6452.157167363858,992,0.13666774160464729,884,194193.12882928285
185,30584.255211375075,332930.99993585807,264484.2432903674,0.5572857467411253,0.56,1.075778619770485,184700.6092378951,48582274.69611622,0.6405343416643935,21515568.456056796,0.37757594264600924,9682119.547009641,6454.746364673094,992,0.1389041693987873,884,194309.99604187923
186,41180.25765868418,332760.7563736907,265419.28084359906,0.5562886349763205,0.5586666666666666,1.0771517493876765,187338.630893372,48626106.52820433,0.6383341221159686,21617693.54114499,0.3784857736420868,9686217.856723534,6457.478571149023,994,0.13967364608882477,880,194385.5251796311
187,41378.26786349647,331823.42624117987,263916.2038921905,0.5569940448092959,0.5606666666666666,1.0765310079693606,188136.4813301542,49005224.50108446,0.6398703536245605,21719929.567446597,0.3778738936660559,9688665.00377005,6459.110002513366,995,0.13762833997367954,882,194500.44234089658
188,41986.12618378541,330089.6207485407,262705.02872569335,0.5568363699660688,0.5626666666666666,1.077740602508635,188060.42358757523,49172114.91087824,0.6405333333333333,21822852.87964268,0.378017333726758,9692295.977084208,6461.530651389472,995,0.13657094640010586,885,194548.68803299
189,39921.99499803522,333664.3908475194,265260.1553786239,0.5571058874610452,0.5586666666666666,1.079155702257316,189117.10243718472,49518379.92239322,0.6407350331290641,21924645.306785263,0.377842533858238,9697324.642514424,6464.883095009616,995,0.14089916007955533,889,194599.43059144402
190,37429.5556081224,332536.0870922094,264061.4916961598,0.5573875907568336,0.5606666666666666,1.07946579415571,188886.454208055,49864646.9024474,0.6390380464695146,22026599.97200876,0.3777275514775188,9702220.684034245,6468.147122689496,995,0.1405670737068815,887,194689.3595042774
191,35637.72678382607,329652.6862180685,262248.6807751382,0.5569385451712463,0.5633333333333334,1.0798814512958634,188926.14738536198,50113025.25070617,0.6384518825641253,22127469.32460238,0.3780280628532761,9703073.843508977,6468.715895672652,995,0.140567049387474,886,194787.98252741637
192,34577.87914664499,330052.55174338823,262791.17900513374,0.5567277422781637,0.5633333333333334,1.0801894526783398,189106.1160649701,50299282.44726415,0.6400007887826353,22227166.733737834,0.3779764070935287,9707290.511218434,6471.527007478956,995,0.14047428627738553,884,194808.97053662754
193,36726.45414495767,330159.41845676285,261719.9659862233,0.5578153710615782,0.564,1.0797697147873335,190138.91382511577,50572853.79244515,0.6420666666666667,22328440.167316347,0.37705221244433573,9711271.40249823,6474.18093499882,996,0.1391883573611819,881,194897.51451445962
194,32468.073557408232,327989.0502543951,259254.44525914945,0.5585230875440667,0.5666666666666667,1.0791867157623183,189291.519438031,50697188.266821004,0.6417333333333334,22429713.282704998,0.37612544330786707,9715728.280561704,6477.152187041136,997,0.13927608745124315,884,194999.19679820453
195,29316.845207612227,328816.03340843087,259659.16976671971,0.5587593693570871,0.5653333333333334,1.0806526404668533,189508.5413292129,51140430.01725429,0.6436274985210534,22531097.00684586,0.3759736815832651,9720431.792423986,6480.287861615991,997,0.13767061992386848,889,195102.69329779004
196,30027.45076038781,330651.7324157487,262337.8381995436,0.557601261136281,0.5633333333333334,1.0808963586927176,188937.5045241165,51178150.4424675,0.64219479863382,22632774.570499945,0.3770747816184425,9723490.03392003,6482.326689280019,997,0.13656964292340945,887,195176.36345676528
197,33313.14085215629,330260.64107854106,261766.69238251031,0.5578469479572913,0.5626666666666666,1.0813829313201146,189400.2910169745,51379952.046640016,0.6438666666666666,22734958.08213912,0.3766495579820096,9727980.2867799,6485.320191186599,997,0.1386240415963729,887,195218.14084640992
198,28150.48828752351,327633.63339181384,259300.2522239289,0.5582121622575918,0.5666666666666667,1.0808998865102553,188412.11521472066,51290261.46338995,0.6419040383527032,22836538.805830453,0.3763924370038915,9733131.260843549,6488.754173895699,997,0.13615870941560088,883,195296.39201797367
199,30105.243219228392,324626.2803168116,257112.23527583122,0.5580278279943359,0.5713333333333334,1.0822078512536326,189327.2168480228,51643444.58294638,0.6449333333333334,22939704.020358577,0.37643484909844105,9738429.153983029,6492.286102655353,997,0.1327858124759065,887,195392.80352039012
200,30160.24221391084,326674.4990015015,257963.3274543857,0.5587638777699755,0.5693333333333334,1.0833232325739461,189621.1781592362,52092474.06935986,0.6462,23043709.733434558,0.3759792998622939,9743973.51067419,6495.98234044946,998,0.13675171946211112,893,195495.94106984226
201,25449.788334664663,323682.3582284787,256995.37551982875,0.5574216805922467,0.5726666666666667,1.0829196563746137,188707.8761360216,51976626.98924412,0.6431598628731257,23145565.55219068,0.376913643481416,9749481.619801067,6499.654413200711,997,0.13655305051310024,887,195619.67485156527
202,28729.34323015715,325718.1238671149,259187.07477197985,0.5568733610591371,0.5706666666666667,1.0837741562354521,188783.98358195872,52255862.023045644,0.646,23246428.39054651,0.3774868816282262,9755508.401789404,6503.672267859603,997,0.13779563306997875,891,195698.17905991562
203,32919.672215969666,325550.7487955216,259502.26812996517,0.5564465772799942,0.5706666666666667,1.0833297800383972,190032.85121904468,52321098.84344854,0.6440666666666667,23347296.364373118,0.37750821667986023,9760227.005477246,6506.818003651497,998,0.13949524003751476,889,195811.7631748774
204,33846.154080042834,325740.4756378962,259021.07729314925,0.5570483798142373,0.5706666666666667,1.0829230849673162,190598.1764549058,52544673.68919334,0.6422636270856187,23445341.19584037,0.3770947447401327,9765306.130430022,6510.204086953348,998,0.13917333944390828,889,195919.55228288946
205,31984.4589990441,326077.4074624656,259852.98381763094,0.5565121937950279,0.57,1.0832540835549298,189822.73450733637,52884786.11989878,0.6426676749977268,23544245.510909773,0.37743340476022413,9769383.404837577,6512.922269891717,998,0.14005845404770423,890,196014.1046230014
206,33619.410416804596,326136.35994667344,261291.45179602058,0.5551939377523517,0.568,1.0832605964774191,190202.59761199806,53222056.8101978,0.6438,23642538.252513535,0.3786723942076208,9774422.863812584,6516.28190920839,998,0.14377060313741213,889,196089.9409606332
207,35770.06995461437,327671.52598513814,263178.3988271594,0.5545765721967951,0.5646666666666667,1.0847277999869678,190415.85107475801,53622496.69685548,0.643594520557425,23739154.838445455,0.37943207909175036,9777689.35610681,6518.459570737874,999,0.14736335901761027,892,196192.1111172969
