,Total Profit,Total Wages,Total Surplus Value,Wage Share,Unemployment Rate,Price Index,Total Tax Revenue,Total Unmet Needs,Average Financial Stress,Total Worker Wealth,Average Exploitation Rate,Total Worker Debt,Average Debt per Worker,Workers in Debt,Debt to Income Ratio,Bankrupt Workers,Total Debt Payments,Gini Coefficient,Long-term Unemployed,Long-term Unemployment Rate,Employed Workers,Net Worker Wealth
88,71630.09185052861,302119.1979502509,216631.1008668641,0.5823981183994706,0.6093333333333333,1.039042671505073,146486.91349278134,26803043.06448896,0.6757392788314247,9707135.699340679,0.36643539856274016,9931889.260676252,6621.259507117501,1065,0.09871361678274908,944,199540.28606160334,0,874,0.5826666666666667,586,-224753.56133557376
89,70508.38409482884,302179.24412673723,216697.04947556453,0.5823724225843043,0.6093333333333333,1.0388473170224626,146770.77426201044,27234885.209035553,0.6762666666666667,9818382.83640873,0.36639461876121954,9934760.21550725,6623.173477004833,1062,0.09881272354213368,945,199622.64921394488,0,873,0.582,586,-116377.37909852093
90,73612.07620163247,302052.7297173384,216225.332523084,0.582800530687367,0.6106666666666667,1.0398779376051317,147586.40323455204,27691538.278268322,0.6765333333333333,9929645.488573471,0.3662434227751341,9937821.059449619,6625.214039633079,1062,0.09777242505682955,946,199629.3714196049,0,871,0.5806666666666667,584,-8175.570876147071
91,79095.85120722935,302542.5851509343,216830.99519385208,0.5825143915678023,0.6093333333333333,1.0400405454515398,149747.6089816308,28061670.466931712,0.6758854752170111,10041091.081257952,0.36638082544262274,9941122.05279383,6627.414701862554,1062,0.09903589766660714,945,199696.47091964152,0,868,0.5786666666666667,586,99969.02846412125
92,76682.15550915807,300882.3385920114,216124.97881336603,0.5819692071323126,0.6106666666666667,1.0414557605025765,149302.86440664897,28406653.932122394,0.6749714461155674,10151844.138064554,0.36652919919597743,9944750.639104893,6629.833759403262,1062,0.09983941595860024,942,199773.14500972253,0,869,0.5793333333333334,584,207093.49895966033
93,77989.37472482971,299406.4763671639,215519.574488526,0.5814552902686093,0.612,1.0413980409087138,149401.7470929261,28857510.855124794,0.6768574170141236,10262551.78543147,0.3666616473246961,9948519.744045986,6632.346496030657,1061,0.10072348011068111,946,199856.4323727712,0,869,0.5793333333333334,582,314032.0413854861
94,73237.2870132731,300923.68529072654,215906.0566504909,0.5822491642227366,0.6113333333333333,1.0413752379588606,148247.6013639825,29313501.089075513,0.6779333333333333,10372444.172031028,0.36634846280019534,9952445.933666132,6634.963955777422,1058,0.0990827265996788,947,199922.47201698544,0,866,0.5773333333333334,583,419998.2383648967
95,71965.66916214747,302563.4981877507,216664.02033212627,0.5827185335828228,0.6093333333333333,1.0410023019297643,148759.2552568965,29801644.0421939,0.6776,10483874.562854156,0.36618365068908965,9955867.45127515,6637.244967516766,1056,0.1009919941653234,950,199951.6678415312,0,865,0.5766666666666667,586,528007.1115790063
96,72027.56799774375,303100.5905597411,216938.7188112773,0.5828416911912636,0.6093333333333333,1.0418263011914721,149324.54962490892,30161358.9076486,0.6766666666666666,10595258.626002986,0.3661633435231506,9959506.17437568,6639.670782917119,1056,0.10023195400914411,948,199990.19895326742,0,864,0.576,586,635752.4516273076
97,66745.78028576865,302960.50199021137,216873.62438700843,0.5828022567536607,0.6093333333333333,1.0427152855607187,148150.8560733381,30590074.514027454,0.6771333333333334,10707684.373001238,0.3662244297999303,9963241.405459957,6642.160936973305,1058,0.10054384534506533,946,200071.70128427527,0,858,0.572,586,744442.967541282
98,65437.05724091274,302290.10216341895,216735.0329339886,0.5824190038632463,0.6093333333333333,1.0438954998947438,148132.92744495068,30940905.270031855,0.67613825403378,10819247.37883287,0.36640985977784396,9966821.14131356,6644.547427542374,1056,0.1024786532752047,943,200188.13994232338,0,860,0.5733333333333334,586,852426.2375193093
99,65121.16816016372,302750.1104632992,216936.63141818764,0.5825626979961335,0.6093333333333333,1.044463850348201,148475.64006684764,31392703.592093542,0.6777295401779662,10930939.427768229,0.36639612465386784,9970091.091208119,6646.727394138746,1056,0.10095595618861498,943,200220.35931746947,0,861,0.574,586,960848.3365601088
100,69025.33235965994,302693.6615316543,216751.67952193285,0.5827247596786661,0.6093333333333333,1.0440991235085362,149866.10261062384,31857194.045496147,0.6774666666666667,11043578.62599084,0.3661740523312225,9973611.376347292,6649.074250898195,1056,0.10117471438176585,946,200281.12601892324,0,856,0.5706666666666667,586,1069967.249643547
101,70140.99414976704,302950.03843019984,217045.4797598438,0.5826012491120744,0.6093333333333333,1.0445735271455292,150888.23910303283,32264942.024700217,0.6775750173320173,11155706.989581306,0.3664099396118224,9977172.560945306,6651.448373963537,1055,0.10122173456423446,948,200349.99451954267,0,852,0.568,586,1178534.428636
102,67586.82596838167,300669.89187757287,216176.50688246908,0.5817393573775599,0.612,1.04427298900975,150450.54855586213,32631702.007482752,0.6782,11268629.933154661,0.36706315117377775,9980855.749769285,6653.903833179524,1055,0.09970776561613474,948,200400.28798718457,0,856,0.5706666666666667,582,1287774.1833853766
103,64061.80776597877,299542.5450544226,215429.85921918045,0.5816671778305167,0.6133333333333333,1.043972085907109,149937.33767455307,33056875.823910806,0.6786666666666666,11380702.813305363,0.3670994067073512,9985211.561749145,6656.807707832763,1053,0.09952224546723457,948,200479.08389137936,0,861,0.574,580,1395491.2515562172
104,59147.102859580504,298706.35320954776,215243.58928856588,0.5811973667272939,0.614,1.0451956505413527,149874.92924977496,33548210.7162334,0.6806666666666666,11492745.724229487,0.3673750305884098,9989156.107289908,6659.437404859939,1053,0.10058128549112967,951,200534.65796305903,0,862,0.5746666666666667,579,1503589.6169395787
105,61141.30218260192,296406.0720034363,213956.41151651763,0.5807755890658988,0.6166666666666667,1.0465949165386534,150031.13299973172,33930665.32717472,0.6798666666666666,11603050.16778731,0.3675371515206956,9993251.54931984,6662.16769954656,1052,0.09991095574309371,952,200619.66387809365,0,863,0.5753333333333334,575,1609798.6184674709
106,63918.22921282196,296092.48368838034,213860.05255624955,0.5806275342188738,0.616,1.0476406168027559,150632.4118417619,34391685.250299945,0.6804666666666667,11712247.350318858,0.3675431470000493,9997867.449700013,6665.244966466676,1053,0.10200489490595137,953,200683.77414689492,0,866,0.5773333333333334,576,1714379.9006188465
107,62322.49659297912,296455.52065076,214098.4727302889,0.5806545918631218,0.6153333333333333,1.0488035787976866,150243.99100429882,34837896.33394238,0.6799495283975794,11820762.51156139,0.36755024737843717,10003433.319529744,6668.955546353162,1054,0.10121194205408811,952,200792.62303978842,0,867,0.578,577,1817329.1920316445
108,66246.16625497903,297463.63858659373,214710.22142845383,0.5807864512606213,0.6146666666666667,1.048377751368457,150988.23119085372,35262913.92527549,0.6806,11930381.922226071,0.36748539341131253,10008959.94291574,6672.639961943826,1054,0.10177838683073023,952,200914.02516304248,0,866,0.5773333333333334,578,1921421.979310331
109,64114.075716803665,297314.7115549441,214609.87200776103,0.5807783433368292,0.6146666666666667,1.0478286786982323,150712.39850989694,35677224.1182462,0.6806,12040238.128339516,0.3674462280112847,10014324.439369496,6676.216292912997,1053,0.10234759464575531,953,201017.10612846666,0,868,0.5786666666666667,578,2025913.6889700203
110,59254.13502410249,296909.64627700363,214450.208873554,0.5806276016516505,0.6146666666666667,1.0475547948304058,149738.1208073041,36118810.10865376,0.6805990438933751,12149734.935543887,0.3674972234095898,10019985.01209711,6679.990008064739,1054,0.1030101051181339,952,201101.3873909326,0,872,0.5813333333333334,578,2129749.923446778
111,64545.42684933035,296993.82578948396,214462.4432403111,0.5806827362833292,0.6146666666666667,1.0475857521502703,150888.56336141564,36564807.73083573,0.6816291857563148,12259729.139952702,0.3675127895729631,10025869.317637328,6683.912878424885,1055,0.10354554322673361,954,201233.45611506244,0,874,0.5826666666666667,578,2233859.822315376
112,58783.528518404666,297111.7462810665,214502.26633357225,0.5807341842782147,0.6146666666666667,1.0480246537942595,149947.45884746005,37055896.75574848,0.6830589973785839,12370219.92496681,0.3674461148618533,10031708.890143419,6687.805926762279,1055,0.10359484542388851,958,201370.0113496569,0,874,0.5826666666666667,578,2338511.0348233907
113,60389.750014908765,296014.71803470934,214396.99801790414,0.5799528277368069,0.616,1.0485650983149364,150086.07599702716,37518225.12514381,0.6841333333333334,12480873.947766913,0.36833265358501704,10037288.253650414,6691.525502433609,1055,0.10340234911696926,959,201482.6638693354,0,878,0.5853333333333334,576,2443585.6941164983
114,59253.29046648537,296517.38344868005,214243.56331653646,0.5805404374132412,0.6153333333333333,1.0481183581453606,150361.82022969372,37954841.94943459,0.6835333333333333,12590337.16348393,0.36773360337844613,10042587.330060882,6695.058220040588,1055,0.10500797898407466,958,201590.08203356,0,880,0.5866666666666667,577,2547749.833423048
115,56201.36642450086,294857.33058913605,213565.92850528573,0.5799446136951352,0.6166666666666667,1.0479994330744926,150147.3605655573,38380083.45589842,0.6827061132167649,12698790.678755753,0.368512010212367,10048234.76734212,6698.82317822808,1054,0.105738444451332,957,201698.08346937527,0,882,0.588,575,2650555.911413632
116,52846.24312065792,297191.8675126349,214955.31359823846,0.5802860554030789,0.6146666666666667,1.048785620886227,149458.38593095358,38870371.717236474,0.6843999999999999,12806278.658925436,0.3678071647735637,10054418.796209455,6702.945864139637,1054,0.10689280057234334,960,201797.62971135974,0,879,0.586,578,2751859.862715982
117,48659.80880292218,296365.59842341475,214373.4979098578,0.580268087074398,0.6146666666666667,1.0500730114763488,149272.99417372688,39243942.35500587,0.6829486599844284,12914587.32755199,0.3679691020378988,10056125.293587258,6704.083529058172,1055,0.10808205384473392,958,201929.8756032918,0,881,0.5873333333333334,578,2858462.033964734
118,49628.66867817,296527.6143558002,214594.070661575,0.5801507215365358,0.6146666666666667,1.0500558437636787,149581.05615874683,39733631.01003649,0.6847333333333333,13022349.164373389,0.3678899794168347,10061731.996929107,6707.821331286072,1055,0.10836865698532795,961,201991.2126722182,0,881,0.5873333333333334,578,2960617.1674442817
119,49747.54439586859,294946.88391619973,213495.23411160932,0.580099235406119,0.616,1.050569676137399,149656.8050241909,40125930.90744225,0.6838000000000001,13130016.617956249,0.367915797767033,10067338.767120045,6711.55917808003,1055,0.10851212617286504,959,202107.820799449,0,881,0.5873333333333334,576,3062677.8508362044
120,54986.07981771019,296131.264483149,214200.6728072024,0.5802718639469868,0.6153333333333333,1.0505442362853443,150928.22002558515,40617365.62346258,0.6854666666666667,13237356.676595122,0.36766111185986394,10072458.041084882,6714.972027389921,1055,0.10867409700876945,962,202224.82594090336,0,878,0.5853333333333334,577,3164898.63551024
121,53934.58118183632,296710.4348553505,214788.74533776398,0.5800799812490973,0.6146666666666667,1.0508535364884757,151780.45370591464,41027967.089573495,0.6843999999999999,13344794.038322952,0.3679560966958344,10078154.923056142,6718.7699487040945,1055,0.10818024017028452,963,202332.20622084953,0,873,0.582,578,3266639.1152668097
122,52580.17425157463,295730.4501422673,213897.92805639104,0.5802864651838295,0.616,1.0502444490039227,151623.52354515038,41382270.60255719,0.6839333333333334,13452519.48921427,0.3678649517294953,10084325.53144981,6722.883687633206,1055,0.10892211832052592,961,202454.12982502332,0,868,0.5786666666666667,576,3368193.9577644593
123,56742.623422140045,297124.3312244844,214553.9488873361,0.5806858386866681,0.6146666666666667,1.0508176118636774,152583.2384465737,41777693.6434246,0.6838000000000001,13559143.022875395,0.3673309872061602,10090686.82783277,6727.124551888513,1053,0.1092586123570724,959,202587.90623868597,0,860,0.5733333333333334,578,3468456.195042625
124,51934.40789145154,297507.11979648576,215297.2095450626,0.5801571920784897,0.614,1.0510537795864365,151970.69892883083,42028608.06268601,0.6826666666666666,13666414.949871127,0.3681412089869101,10097247.86474049,6731.498576493661,1053,0.1099398972778217,955,202684.13758462694,0,855,0.57,579,3569167.0851306356
125,49209.89482553765,297358.56861279934,214634.76678647462,0.5807860142962732,0.6133333333333333,1.0507579048970954,151646.36794519093,42358435.449447274,0.683,13774031.120715855,0.3676967402928441,10102562.073624281,6735.041382416188,1053,0.11346519931609897,955,202824.07878144458,0,850,0.5666666666666667,580,3671469.0470915744
126,51252.77201325287,297330.4505016235,214682.71354477791,0.5807086055206928,0.6126666666666667,1.051971177805879,152967.59143844218,42721290.05744523,0.6839333333333334,13880612.983529573,0.3675942738711601,10108894.09451979,6739.26272967986,1052,0.11562040933125144,956,202937.18593346552,0,847,0.5646666666666667,581,3771718.889009782
127,48791.372024305616,298237.7879880191,215256.104367518,0.5808010424815779,0.612,1.053204467869547,153329.433487748,43053635.62045337,0.6828666666666666,13985967.84311371,0.3670101906283159,10115107.502995923,6743.405001997282,1051,0.11537144017367273,955,203045.54516134254,0,845,0.5633333333333334,582,3870860.340117785
128,48727.32743166488,299038.0677814699,215517.24640897126,0.5811582536115708,0.6113333333333333,1.0535219008403576,153763.30097424082,43387398.247303255,0.6836000000000001,14092023.35050485,0.36702342234720475,10121286.780176945,6747.524520117963,1052,0.11598052263050553,957,203151.11442105577,0,841,0.5606666666666666,583,3970736.570327904
129,48197.37097033085,299227.10110760387,215351.82172244875,0.5814989457048323,0.6106666666666667,1.0529431810492487,154077.14994285148,43704938.44367896,0.6827333333333333,14198099.680733735,0.36659142157665453,10127466.293891575,6751.644195927717,1053,0.1160647137095172,956,203296.55724016973,0,836,0.5573333333333333,584,4070633.38684216
130,51573.211320037066,299561.3031457408,215415.96906836872,0.5816981045742029,0.6106666666666667,1.0534067106701757,155061.31390904164,44053297.498457305,0.6840997240372767,14305215.04523301,0.36637377895761675,10133626.709440844,6755.751139627229,1053,0.11515019959229443,956,203435.77829942963,0,833,0.5553333333333333,584,4171588.335792166
131,49547.32931266223,296995.4651707989,213512.88544886248,0.5817641666591782,0.6133333333333333,1.0548254437804792,155050.83042641322,44288644.97525501,0.6833333333333333,14412260.72747247,0.36669695229397775,10139320.890009208,6759.5472600061385,1053,0.11517626349417324,954,203553.33214997168,0,836,0.5573333333333333,580,4272939.8374632625
132,46962.98330878484,298763.8021907287,215126.5062294785,0.5813766037137055,0.612,1.0555794795343985,155673.09287326946,44735864.04525097,0.6851999999999999,14518872.044616116,0.36669501776607305,10144791.239298334,6763.194159532223,1052,0.11672430635206657,960,203662.92418009829,0,829,0.5526666666666666,582,4374080.805317782
133,51340.22643031551,299512.7983808298,215692.7130876755,0.5813462622461466,0.6106666666666667,1.0565810833425495,156283.51507080355,44898971.278706945,0.6839333333333334,14624336.161978718,0.3667153119416066,10151203.927191552,6767.469284794368,1053,0.11673286667459508,959,203753.9998657572,0,824,0.5493333333333333,584,4473132.234787166
134,48464.3567083065,299715.89333968435,215720.6797906436,0.5814796794869682,0.6106666666666667,1.05610899930684,156188.9245424656,45156681.04385364,0.6856472174119763,14730881.798234202,0.3665221295008421,10156661.902621431,6771.107935080954,1053,0.11765183808269278,957,203906.79995250344,0,824,0.5493333333333333,584,4574219.895612771
135,49606.184217946284,299395.0457125999,215278.04522488586,0.581718863846654,0.6106666666666667,1.0567452654119618,157053.27686802132,45497096.93727397,0.6873333333333334,14837364.52603055,0.366363871756209,10160632.651866846,6773.755101244564,1053,0.11750694337961995,959,204017.04143268385,0,824,0.5493333333333333,584,4676731.874163703
136,46570.797452141815,299297.8507054731,215008.42716768174,0.5819447741201595,0.612,1.056417398807982,156833.56176971373,45865236.98277009,0.6881333333333334,14944399.124749789,0.366243443628211,10164883.760876196,6776.589173917464,1054,0.1174205525655371,962,204097.44430150875,0,826,0.5506666666666666,582,4779515.3638735935
137,48935.81623152077,296500.31803704053,213371.00119162071,0.5815198989533072,0.6146666666666667,1.0558226466596654,157341.59424955433,46262346.548746966,0.6892666666666667,15051293.322955573,0.3663025771162833,10169147.760749012,6779.431840499342,1053,0.11813308236803655,967,204201.49098713917,0,828,0.552,578,4882145.562206561
138,48158.542759902666,294296.4177429171,212325.4963371388,0.5808995022990906,0.6166666666666667,1.0557732729805434,157859.93743923196,46574769.96915334,0.6884415779412101,15156288.166733067,0.3672488407905029,10173171.45079152,6782.114300527679,1052,0.11731819869311023,966,204269.11847666447,0,829,0.5526666666666666,575,4983116.715941548
139,49975.35530273791,296426.59649337985,213108.93260862003,0.581758443843551,0.6146666666666667,1.0566128689480379,159328.56688665197,47032040.10757113,0.6907386996871683,15260442.731636107,0.36625395167411423,10175606.858146258,6783.7379054308385,1051,0.11999607274093929,971,204331.65745288477,0,823,0.5486666666666666,578,5084835.873489848
140,49102.27048727163,298489.6713792212,214785.1783964644,0.5815396400382152,0.612,1.0568074360186699,159289.8535197318,47355781.44135596,0.6895333333333333,15363660.239405194,0.3668005918270923,10178682.704196416,6785.788469464277,1051,0.12104378267834769,969,204361.41999067127,0,818,0.5453333333333333,582,5184977.5352087775
141,49616.28797612759,297696.9589049972,213938.23941249296,0.5818539457097014,0.6126666666666667,1.0569429615377999,159441.0386198281,47582055.978939086,0.6870666666666666,15466938.872222492,0.36680032817708524,10181901.991273733,6787.934660849155,1051,0.12226587740394443,967,204425.1847478238,0,819,0.546,581,5285036.880948761
142,48418.43520247143,298609.43441880867,214147.69991783152,0.5823603698954343,0.6126666666666667,1.0565732517996034,159302.3053854533,47996322.95196637,0.6883999999999999,15569691.256528918,0.36627393960083643,10185194.600830566,6790.1297338870445,1049,0.120217045233173,966,204494.39874386,0,820,0.5466666666666666,581,5384496.655698352
143,44137.26398928977,298790.58651153825,214159.69964325376,0.5824942388693254,0.6113333333333333,1.0570447371168237,159188.7976771484,48164396.25871375,0.6858770180337053,15673169.185690496,0.3660411525940533,10188937.282768596,6792.624855179064,1050,0.12058387067351126,961,204524.2497432711,0,820,0.5466666666666666,583,5484231.902921901
144,47684.280367391446,298436.58691749,213615.90161226873,0.5828242096320676,0.6126666666666667,1.0570614466799126,160181.9273934763,48446841.54525947,0.6858896342520127,15776682.709556691,0.36587525306480284,10193240.628272513,6795.4937521816755,1051,0.12015620593491463,959,204621.58946632303,0,819,0.546,581,5583442.08128418
145,46441.29167565766,297482.124433381,213585.14715059966,0.5820801702119904,0.612,1.0578398637095718,160013.3687182193,48837376.31567037,0.6888000000000001,15881778.94048814,0.36639952598915065,10197724.418564012,6798.482945709342,1052,0.12257058074352263,962,204720.68421124778,0,818,0.5453333333333333,582,5684054.521924127
146,44629.867578677535,298900.3955933275,214465.33494654886,0.5822367521084659,0.6113333333333333,1.0590195483624427,160307.5210948285,49236731.95659007,0.6901653183518119,15985811.345769035,0.36643674621734573,10202260.405156285,6801.506936770857,1051,0.12381725239702528,965,204817.4135342612,0,816,0.544,583,5783550.940612749
147,51192.35482172581,298608.4068286426,214510.99049280077,0.5819472200572053,0.612,1.0586560957964277,161639.38060066954,49479717.37553135,0.6892666666666667,16090750.332387231,0.3670201225705954,10206288.117293846,6804.192078195897,1050,0.12404670893407148,966,204877.06278437976,0,811,0.5406666666666666,582,5884462.2150933845
148,50099.95018752983,299289.58704447903,214327.57378549143,0.5827094767644588,0.6113333333333333,1.0599656634159327,162096.70455664722,49819979.66428954,0.6896000000000001,16194982.299963938,0.366600619554304,10210325.201938959,6806.883467959306,1050,0.12352333312655031,968,204932.1004041851,0,808,0.5386666666666666,583,5984657.098024979
149,52300.69428237944,299977.4885331072,214744.41119787746,0.5827952700086941,0.612,1.0614150398942261,162724.35171183813,50017124.737623416,0.6888666666666666,16299785.897833895,0.3661802798866548,10214344.20768319,6809.562805122127,1050,0.12324989741376875,964,205010.7003244955,0,806,0.5373333333333333,582,6085441.690150703
150,51898.46220443314,298063.3743815648,213876.72406865662,0.5822231454107263,0.6133333333333333,1.0611104277801342,163157.29464037443,50188862.6030791,0.6882666666666667,16404189.727151254,0.366368439426566,10217827.59819332,6811.885065462213,1050,0.12198541845019761,963,205093.08515241725,0,806,0.5373333333333333,580,6186362.128957934
151,57701.522814530595,297150.3252846677,213371.75544192237,0.5820518573099808,0.6146666666666667,1.062202909137775,164524.76073615946,50474108.264296405,0.689,16508555.32902645,0.36694083829704677,10221506.018111583,6814.337345407722,1050,0.12165701620320639,964,205165.23507553348,0,807,0.538,578,6287049.310914866
152,56168.704642954384,297261.61499466153,213183.73905811866,0.5823573721153403,0.6146666666666667,1.06230326889223,164597.91273725737,50799200.673422754,0.6896666666666667,16613437.510944052,0.3663099510495639,10225625.052979747,6817.083368653164,1050,0.121693043556505,967,205234.9554637,0,812,0.5413333333333333,578,6387812.457964305
153,51058.903193253675,296223.74650154676,212711.37246834455,0.5820461891117232,0.6153333333333333,1.0621331422199345,164425.20688615934,51110396.20162042,0.6896525236560113,16718133.494189383,0.3666790637604677,10229126.29097657,6819.417527317714,1050,0.12097218610112208,967,205321.9296994717,0,815,0.5433333333333333,577,6489007.203212813
154,53592.05530126759,296819.834259231,212961.3399541629,0.5822495009103308,0.614,1.062296319376082,165017.57987104266,51411737.482666396,0.6911999999999999,16821864.384936992,0.3663084792866345,10232529.695064483,6821.6864633763225,1050,0.12316793139411304,971,205396.59905787176,0,812,0.5413333333333333,579,6589334.689872508
155,56551.34796933046,297783.34355130565,213639.10449942376,0.582264905825502,0.6126666666666667,1.063438965443368,166180.028141708,51799013.04639473,0.691,16924818.923572842,0.3663200172611877,10235374.09964611,6823.582733097407,1049,0.12485426004380808,971,205469.19665123802,0,809,0.5393333333333333,581,6689444.823926732
156,56318.40678500089,297192.28717083693,213564.40794130726,0.5818666500408457,0.6133333333333333,1.0630943929527188,166282.19421904755,51976266.79479139,0.6899333333333334,17027717.482864197,0.36678292566810916,10238698.264389683,6825.798842926455,1050,0.12414917213673575,970,205510.55511228763,0,809,0.5393333333333333,580,6789019.218474516
157,53722.83417965605,297210.86794714583,214057.24563517558,0.581320954801322,0.6133333333333333,1.0630227650644688,167052.40470001358,52457319.50141724,0.6914288294228971,17130792.43975987,0.3674236042023174,10237165.747515904,6824.777165010602,1050,0.12462403706207399,971,205598.72579999428,0,809,0.5393333333333333,580,6893626.692243964
158,45476.050410335396,298467.55461978866,214329.4547040521,0.5820384073872414,0.6126666666666667,1.0633904696535457,165795.88845304528,52649937.82612679,0.6912703101612011,17233290.369039997,0.3671789351510457,10240799.981483538,6827.199987655692,1050,0.12421544778903928,971,205565.50056625612,0,809,0.5393333333333333,581,6992490.38755646
159,41987.15250634615,300071.2677571399,214648.05637395874,0.5829803811304196,0.6113333333333333,1.0635466696086584,165728.61246195517,52911221.40781247,0.6918000000000001,17336706.388453178,0.3661592882154461,10243532.962250764,6829.021974833842,1050,0.1253400071754862,967,205635.95091418596,0,811,0.5406666666666666,583,7093173.426202414
160,40882.71030150073,301012.2454933513,215456.50952114537,0.5828276010325198,0.6106666666666667,1.0643144089160046,166220.45716423058,53213652.99855534,0.6911912532957271,17440810.78491919,0.36627071721016147,10246009.446152514,6830.6729641016755,1050,0.12495761566928526,967,205686.20432811373,0,813,0.542,584,7194801.338766679
161,41377.04642221756,299453.4389751415,214537.8091462684,0.5826041592529365,0.612,1.0648473295334902,166348.59897136898,53414847.97505352,0.6908053663538348,17545299.68016406,0.36620607612934736,10246851.53824216,6831.234358828106,1051,0.12813022357707332,968,205731.9276720329,0,813,0.542,582,7298448.141921901
162,38503.3040874935,298065.85905731324,213894.1384126318,0.5822053686427159,0.6133333333333333,1.0651803232704224,165975.36145594198,53811953.739658505,0.6921333333333334,17648482.48455158,0.36630897808769347,10249793.80169167,6833.195867794447,1051,0.12649236702379338,971,205763.13183012026,0,817,0.5446666666666666,580,7398688.682859909
163,38375.571423637346,296915.3812850925,213136.0863346501,0.5821282755458143,0.6146666666666667,1.066373718039469,165751.8047017816,54063804.21335943,0.6921333333333334,17751536.09624438,0.3663315283837786,10251883.523927484,6834.589015951656,1051,0.12858662296057877,972,205821.14889579063,0,820,0.5466666666666666,578,7499652.572316898
164,34196.35075974621,299582.45617810206,214659.91891174793,0.5825705361713105,0.612,1.0660937070105923,165334.36511679288,54460767.90348215,0.6933605618247589,17853184.908182606,0.3663048781382751,10253824.07023776,6835.882713491839,1051,0.12957859422176382,975,205862.05705506256,0,816,0.544,582,7599360.837944847
165,33936.504116673226,301020.2845582529,214904.11623476207,0.5834581269960519,0.6106666666666667,1.0656210872834433,166899.57928644138,54529756.19523724,0.6913333333333334,17955959.632974133,0.3655557818293712,10255555.615343338,6837.037076895559,1051,0.13148639397101816,971,205905.03043427094,0,810,0.54,584,7700404.017630795
166,40405.3207821932,302075.4693998503,215071.78529098912,0.5841188687744979,0.6093333333333333,1.0662310604330032,168525.5147471615,54488905.83375388,0.6899119427007868,18058094.679642774,0.36505541879366266,10257422.923380114,6838.2819489200765,1051,0.13277357167665899,967,205949.07054958085,0,807,0.538,586,7800671.75626266
167,41672.15525940404,306232.4968892888,216984.26926717706,0.5852880043177195,0.6053333333333333,1.0669487820413306,169085.6586328281,54686596.98384397,0.6897923215849393,18160385.385643635,0.3643162634993041,10259372.643735388,6839.581762490259,1051,0.1341010691897298,966,205995.87232675645,0,806,0.5373333333333333,592,7901012.741908247
168,45241.28271899036,307136.3524835996,217373.62023707537,0.5855681845103133,0.6046666666666667,1.0678535058629963,170015.84199228545,54875417.12624415,0.6882666666666667,18263401.243227754,0.3639023412330925,10260486.610061318,6840.324406707545,1050,0.13401371432457862,966,206039.48062084036,0,808,0.5386666666666666,593,8002914.633166433
169,45876.26517106187,306472.17288337665,216792.55596348847,0.5856923961963937,0.606,1.0682234721462558,170998.1784505471,54929673.977029465,0.6856706037375684,18366756.231641803,0.3639932791963153,10262325.32538599,6841.5502169239935,1050,0.1329709276136129,964,206044.1348334749,0,808,0.5386666666666666,591,8104430.906255815
170,44777.2160660716,308786.3766235853,217718.24780617436,0.5864836932021669,0.6033333333333334,1.068114777135379,171029.58221942477,55067691.57935244,0.6877333333333333,18470443.247392416,0.3633702842468451,10261968.428988116,6841.312285992077,1050,0.13447970372412027,963,206076.11881401492,0,803,0.5353333333333333,595,8208474.818404298
171,38568.28104507807,310377.5275996773,218338.35920829367,0.5870402901519132,0.6006666666666667,1.0684774594241835,170848.05943878187,54970807.331087075,0.6864666666666667,18573730.332683492,0.36274531722518266,10263240.070473863,6842.160046982575,1049,0.13866328254239857,957,206059.1160151161,0,796,0.5306666666666666,599,8310490.26220963
172,41711.781434115015,315850.8385391156,219676.56082262474,0.5897939842397557,0.596,1.069319059166708,172668.6570943448,55112838.166439615,0.6872666666666667,18678085.769699357,0.3607365511398523,10265112.976026397,6843.408650684265,1049,0.14049557545043614,956,206058.80262276236,0,785,0.5233333333333333,606,8412972.79367296
173,39608.94208249233,319848.7894555005,220804.97257433922,0.5915963448671008,0.5913333333333334,1.0698080384040476,173135.88546228473,54910196.7511943,0.6826666666666666,18783081.553820357,0.3590471192160006,10266344.725056196,6844.229816704131,1049,0.1433724187212955,955,206092.22485076665,0,774,0.516,613,8516736.828764163
174,32248.53165483782,319345.96136135794,219283.42349894895,0.5928862597130309,0.5906666666666667,1.0708656529606946,173309.6685604854,54554082.11930385,0.6802666666666667,18888464.96504121,0.3574432195689308,10268229.383065736,6845.486255377157,1050,0.14248370719559633,946,206115.26053668105,0,768,0.512,614,8620235.581975473
175,35660.10410241103,320196.70447796606,219885.71810021138,0.5928663683395793,0.5906666666666667,1.0713354523331011,174045.4598194997,54636719.30226883,0.6810666666666667,18994463.48501142,0.3573293563782773,10270515.569242395,6847.01037949493,1049,0.14282139405228844,946,206168.78651049323,0,757,0.5046666666666667,614,8723947.915769026
176,33532.453322715955,317774.95918588864,218655.79928667872,0.5923876551947186,0.592,1.0709771330734017,173727.40558272667,54609954.94454825,0.6788666666666666,19099898.14256806,0.35790364829338506,10272179.139909713,6848.119426606475,1049,0.14493044096668212,944,206195.19197218746,0,750,0.5,612,8827719.002658345
177,34163.70762246494,318533.166908228,218787.37115340278,0.5928177769964419,0.5926666666666667,1.072149330739609,174729.63535105126,54949869.154954046,0.6809161166205302,19204018.381580543,0.35744777424304264,10274804.364216208,6849.869576144139,1049,0.14248989861787265,949,206227.64995444228,0,745,0.49666666666666665,611,8929214.017364332
